land_type_code,dryness_index,ndvi_p90,ndvi_p50,ndvi_p10,swir_b12,swir_b11,avg_frp,max_frp,activity_ratio,frp_trend,frp_early_avg,frp_early_max,frp_early_trend,persistence_days,dist_refinery_km,dist_power_km,dist_steel_km,dist_mining_km,dist_flare_km,dist_oilgas_km,nearest_industrial_code,persistence_class,persistence_days,behavior_class,behavior_cat,firetype_class,firetype_cat,lat,lon
40,0.43,0.752,0.584,0.408,0.208,0.12,6.7,6.7,0.1,0,6.7,6.7,0,1,100,31.11,100,27.66,100,100,6,0,1,3,crop,1,agricultural_burn,8.07,80.56
40,0.358,0.8,0.656,0.432,0.176,0.088,4.81,4.81,0.1,0,4.81,4.81,0,1,100,33.29,100,34.05,100,100,6,0,1,3,crop,1,agricultural_burn,8.12,80.62
40,0.307,0.808,0.688,0.528,0.18,0.092,3.06,3.06,0.1,0,3.06,3.06,0,1,100,30.32,100,32.05,100,100,6,0,1,3,crop,1,agricultural_burn,8.14,80.6
10,0.324,0.808,0.704,0.512,0.184,0.092,2.2,2.2,0.1,0,2.2,2.2,0,1,100,27.38,100,30.25,100,100,6,0,1,0,forest,3,wildfire,8.16,80.58
10,0.331,0.808,0.704,0.512,0.188,0.096,3.59,3.59,0.1,0,3.59,3.59,0,1,100,26.94,100,30.5,100,100,6,0,1,0,forest,3,wildfire,8.17,80.58
10,0.415,0.784,0.664,0.48,0.224,0.12,2.98,2.98,0.1,0,2.98,2.98,0,1,100,27.5,100,24.75,100,100,6,0,1,0,forest,3,wildfire,8.2,80.08
10,0.384,0.704,0.56,0.376,0.172,0.092,3.91,3.91,0.1,0,3.91,3.91,0,1,100,17.34,100,27.26,100,100,6,0,1,0,forest,3,wildfire,8.25,80.51
10,0.49,0.76,0.576,0.392,0.236,0.14,3.83,3.83,0.1,0,3.83,3.83,0,1,100,17.94,100,22.77,100,100,6,0,1,0,forest,3,wildfire,8.27,80.19
10,0.442,0.744,0.608,0.424,0.22,0.128,3.22,3.22,0.1,0,3.22,3.22,0,1,100,3.33,100,19.68,100,100,1,0,1,0,forest,0,industrial_fire,8.28,80.33
10,0.439,0.76,0.584,0.392,0.208,0.112,7.2,7.2,0.1,0,7.2,7.2,0,1,100,26.31,100,37.01,100,100,6,0,1,0,forest,3,wildfire,8.29,80.59
40,0.533,0.76,0.544,0.344,0.244,0.144,4.07,4.07,0.1,0,4.07,4.07,0,1,100,13.91,100,22.53,100,100,1,0,1,3,crop,1,agricultural_burn,8.29,80.23
40,0.526,0.76,0.56,0.344,0.24,0.14,8.41,8.41,0.1,0,8.41,8.41,0,1,100,14.22,100,23.55,100,100,1,0,1,3,crop,1,agricultural_burn,8.3,80.23
40,0.456,0.736,0.512,0.304,0.188,0.112,2.1,2.1,0.1,0,2.1,2.1,0,1,100,8.78,100,26.59,100,100,6,0,1,3,crop,1,agricultural_burn,8.33,80.39
40,0.542,0.808,0.328,0.16,0.188,0.108,11.23,11.23,0.1,0,11.23,11.23,0,1,100,100,100,100,100,100,-1,0,1,3,crop,1,agricultural_burn,8.33,81
20,0.454,0.712,0.592,0.416,0.224,0.132,8.3,8.3,0.1,0,8.3,8.3,0,1,100,0.84,100,9.06,100,100,1,0,1,2,shrubland,0,industrial_fire,8.34,77.54
40,0.386,0.8,0.672,0.504,0.216,0.112,5.79,5.79,0.1,0,5.79,5.79,0,1,100,22.99,100,31.07,100,100,6,0,1,3,crop,1,agricultural_burn,8.34,80.16
10,0.42,0.792,0.64,0.448,0.216,0.116,6.19,6.19,0.1,0,6.19,6.19,0,1,100,18.04,100,28.51,100,100,6,0,1,0,forest,3,wildfire,8.34,80.21
10,0.485,0.784,0.616,0.4,0.236,0.132,5.79,5.79,0.1,0,5.79,5.79,0,1,100,23.44,100,32.01,100,100,6,0,1,0,forest,3,wildfire,8.35,80.16
10,0.492,0.736,0.544,0.352,0.224,0.132,9.99,9.99,0.1,0,9.99,9.99,0,1,100,11.55,100,27.38,100,100,6,0,1,0,forest,3,wildfire,8.35,80.3
10,0.427,0.776,0.64,0.448,0.22,0.12,4.4,4.4,0.1,0,4.4,4.4,0,1,100,18.61,100,29.53,100,100,6,0,1,0,forest,3,wildfire,8.35,80.21
30,0.446,0.736,0.6,0.416,0.22,0.124,2.05,2.05,0.1,0,2.05,2.05,0,1,100,17.69,100,29.14,100,100,6,0,1,1,grassland,3,wildfire,8.35,80.22
10,0.434,0.8,0.64,0.448,0.224,0.12,3.56,3.56,0.1,0,3.56,3.56,0,1,100,22.01,100,31.92,100,100,6,0,1,0,forest,3,wildfire,8.36,80.18
40,0.554,0.808,0.36,0.176,0.2,0.12,3.85,3.85,0.1,0,3.85,3.85,0,1,100,100,100,100,100,100,-1,0,1,3,crop,1,agricultural_burn,8.36,81.05
10,0.456,0.752,0.56,0.328,0.196,0.112,2.92,2.92,0.1,0,2.92,2.92,0,1,100,13.08,100,29.58,100,100,6,0,1,0,forest,3,wildfire,8.37,80.31
10,0.449,0.768,0.576,0.376,0.208,0.116,3.76,3.76,0.1,0,3.76,3.76,0,1,100,12.73,100,29.6,100,100,6,0,1,0,forest,3,wildfire,8.37,80.32
30,0.485,0.752,0.592,0.376,0.228,0.132,3.31,4.52,0.2,-2.41,3.31,4.52,-2.41,2,100,14.03,100,29.67,100,100,6,1,2,1,grassland,3,wildfire,8.37,80.29
40,0.334,0.768,0.616,0.496,0.184,0.104,3.91,3.91,0.1,0,3.91,3.91,0,1,100,14.87,100,29.08,100,100,6,0,1,3,crop,1,agricultural_burn,8.37,80.43
30,0.463,0.768,0.6,0.4,0.224,0.128,7.23,7.23,0.1,0,7.23,7.23,0,1,100,25.05,100,34.91,100,100,6,0,1,1,grassland,3,wildfire,8.38,80.16
30,0.372,0.8,0.672,0.504,0.208,0.116,4.95,4.95,0.1,0,4.95,4.95,0,1,100,25.98,100,35.44,100,100,6,0,1,1,grassland,3,wildfire,8.38,80.15
10,0.47,0.768,0.616,0.4,0.228,0.128,4.95,4.95,0.1,0,4.95,4.95,0,1,100,25.65,100,35.89,100,100,6,0,1,0,forest,3,wildfire,8.39,80.16
10,0.444,0.768,0.616,0.432,0.224,0.128,12.55,12.55,0.1,0,12.55,12.55,0,1,100,24.75,100,35.39,100,100,6,0,1,0,forest,3,wildfire,8.39,80.17
40,0.3,0.8,0.752,0.552,0.184,0.092,4.51,4.51,0.1,0,4.51,4.51,0,1,100,26.57,100,36.41,100,100,6,0,1,3,crop,1,agricultural_burn,8.39,80.15
10,0.42,0.768,0.6,0.4,0.2,0.112,40.32,40.32,0.1,0,40.32,40.32,0,1,100,14.74,100,26.46,100,100,6,0,1,0,forest,3,wildfire,8.39,80.38
10,0.466,0.784,0.552,0.36,0.212,0.12,2.53,2.53,0.1,0,2.53,2.53,0,1,100,31.33,100,34.59,100,100,6,0,1,0,forest,3,wildfire,8.4,80.6
40,0.406,0.808,0.568,0.376,0.184,0.104,3.64,3.64,0.1,0,3.64,3.64,0,1,100,35.22,100,37.66,100,100,6,0,1,3,crop,1,agricultural_burn,8.4,80.64
10,0.389,0.792,0.648,0.512,0.22,0.12,2.93,2.93,0.1,0,2.93,2.93,0,1,100,100,100,100,100,100,-1,0,1,0,forest,3,wildfire,8.4,81.04
30,0.506,0.76,0.552,0.352,0.232,0.132,7,7,0.1,0,7,7,0,1,100,100,100,100,100,100,6,0,1,1,grassland,3,wildfire,8.43,80.8
40,0.456,0.76,0.552,0.376,0.212,0.12,7,7,0.1,0,7,7,0,1,100,100,100,49.65,100,100,6,0,1,3,crop,1,agricultural_burn,8.44,80.8
10,0.48,0.752,0.536,0.36,0.22,0.124,2.75,2.75,0.1,0,2.75,2.75,0,1,100,35.55,100,33.02,100,100,6,0,1,0,forest,3,wildfire,8.44,80.62
40,0.511,0.792,0.368,0.176,0.176,0.096,7.36,7.36,0.1,0,7.36,7.36,0,1,100,100,100,100,100,100,-1,0,1,3,crop,1,agricultural_burn,8.44,81.08
40,0.439,0.768,0.568,0.32,0.184,0.104,2.18,2.18,0.1,0,2.18,2.18,0,1,100,4.21,100,13.94,100,100,1,0,1,3,crop,1,agricultural_burn,8.45,77.58
40,0.458,0.752,0.544,0.312,0.192,0.112,2.27,2.27,0.1,0,2.27,2.27,0,1,100,28.84,100,23.79,100,100,6,0,1,3,crop,1,agricultural_burn,8.46,80.52
40,0.492,0.792,0.568,0.328,0.216,0.12,7.36,7.36,0.1,0,7.36,7.36,0,1,100,100,100,45.25,100,100,6,0,1,3,crop,1,agricultural_burn,8.47,80.77
40,0.506,0.776,0.512,0.328,0.224,0.132,5.55,5.55,0.1,0,5.55,5.55,0,1,100,100,100,48.9,100,100,6,0,1,3,crop,1,agricultural_burn,8.48,80.81
30,0.506,0.776,0.512,0.328,0.224,0.132,4.89,4.89,0.1,0,4.89,4.89,0,1,100,100,100,47.87,100,100,6,0,1,1,grassland,3,wildfire,8.48,80.8
40,0.492,0.776,0.552,0.376,0.232,0.136,5.26,5.26,0.1,0,5.26,5.26,0,1,100,100,100,49.55,100,100,6,0,1,3,crop,1,agricultural_burn,8.49,80.82
10,0.396,0.792,0.648,0.464,0.208,0.116,3.9,3.9,0.1,0,3.9,3.9,0,1,100,39.79,100,30.58,100,100,6,0,1,0,forest,3,wildfire,8.49,80.63
10,0.365,0.816,0.664,0.48,0.196,0.104,9.54,9.54,0.1,0,9.54,9.54,0,1,100,100,100,49.92,100,100,3,0,1,0,forest,3,wildfire,8.51,80.83
10,0.449,0.76,0.544,0.376,0.208,0.112,3.74,3.74,0.1,0,3.74,3.74,0,1,100,100,100,100,100,100,-1,0,1,0,forest,3,wildfire,8.55,80.87
30,0.559,0.8,0.544,0.336,0.256,0.156,10.09,10.09,0.1,0,10.09,10.09,0,1,100,100,100,40.27,100,100,3,0,1,1,grassland,3,wildfire,8.55,80.75
10,0.398,0.776,0.648,0.448,0.204,0.112,3.18,3.18,0.1,0,3.18,3.18,0,1,100,43.62,100,26.6,100,100,3,0,1,0,forest,3,wildfire,8.55,80.62
40,0.442,0.776,0.608,0.4,0.212,0.116,5.58,5.58,0.1,0,5.58,5.58,0,1,100,45.18,100,27.27,100,100,3,0,1,3,crop,1,agricultural_burn,8.56,80.63
40,0.398,0.776,0.648,0.448,0.204,0.112,7.62,8.58,0.2,1.92,7.62,8.58,1.92,2,100,44.44,100,26.22,100,100,3,1,2,3,crop,1,agricultural_burn,8.56,80.62
30,0.194,0.832,0.784,0.704,0.176,0.08,6.9,6.9,0.1,0,6.9,6.9,0,1,100,100,100,100,100,100,-1,0,1,1,grassland,3,wildfire,8.58,80.98
40,0.324,0.808,0.704,0.536,0.192,0.1,54.47,54.47,0.1,0,54.47,54.47,0,1,100,100,100,38.37,100,100,3,0,1,3,crop,1,agricultural_burn,8.59,80.74
30,0.372,0.792,0.648,0.48,0.2,0.108,19.95,19.95,0.1,0,19.95,19.95,0,1,100,100,100,48.19,100,100,3,0,1,1,grassland,3,wildfire,8.59,80.83
10,0.338,0.792,0.664,0.512,0.192,0.1,8.4,8.4,0.1,0,8.4,8.4,0,1,100,100,100,48.09,100,100,3,0,1,0,forest,3,wildfire,8.6,80.83
10,0.302,0.824,0.704,0.536,0.18,0.092,3.92,3.92,0.1,0,3.92,3.92,0,1,100,100,100,30.47,100,100,3,0,1,0,forest,3,wildfire,8.61,80.67
40,0.523,0.736,0.576,0.432,0.268,0.156,9.72,9.72,0.1,0,9.72,9.72,0,1,100,100,100,100,100,100,-1,0,1,3,crop,1,agricultural_burn,8.62,81.14
30,0.487,0.8,0.512,0.24,0.184,0.1,4.23,4.23,0.1,0,4.23,4.23,0,1,100,100,100,100,100,100,-1,0,1,1,grassland,3,wildfire,8.62,80.98
40,0.461,0.768,0.528,0.344,0.204,0.116,3.42,3.42,0.1,0,3.42,3.42,0,1,100,100,100,100,100,100,-1,0,1,3,crop,1,agricultural_burn,8.62,81
10,0.451,0.76,0.584,0.408,0.22,0.128,4.22,4.22,0.1,0,4.22,4.22,0,1,100,43.58,100,12.86,100,100,3,0,1,0,forest,3,wildfire,8.62,80.51
40,0.463,0.8,0.528,0.304,0.192,0.104,9.27,9.27,0.1,0,9.27,9.27,0,1,100,100,100,100,100,100,-1,0,1,3,crop,1,agricultural_burn,8.63,80.98
40,0.353,0.808,0.656,0.488,0.192,0.1,3.03,3.03,0.1,0,3.03,3.03,0,1,100,100,100,36.93,100,100,3,0,1,3,crop,1,agricultural_burn,8.63,80.73
10,0.377,0.808,0.64,0.472,0.2,0.108,8.18,8.18,0.1,0,8.18,8.18,0,1,100,100,100,36.93,100,100,3,0,1,0,forest,3,wildfire,8.64,80.73
10,0.259,0.824,0.744,0.608,0.18,0.088,5.43,5.43,0.1,0,5.43,5.43,0,1,100,100,100,29.23,100,100,3,0,1,0,forest,3,wildfire,8.64,80.66
10,0.458,0.792,0.576,0.384,0.216,0.128,1.84,1.84,0.1,0,1.84,1.84,0,1,100,100,100,45.75,100,100,3,0,1,0,forest,3,wildfire,8.65,80.81
10,0.43,0.792,0.608,0.408,0.208,0.12,1.84,1.84,0.1,0,1.84,1.84,0,1,100,100,100,46.85,100,100,3,0,1,0,forest,3,wildfire,8.65,80.82
40,0.386,0.8,0.6,0.432,0.192,0.1,8.52,8.52,0.1,0,8.52,8.52,0,1,100,100,100,100,100,100,-1,0,1,3,crop,1,agricultural_burn,8.65,80.99
10,0.461,0.784,0.672,0.44,0.236,0.132,4.07,4.07,0.1,0,4.07,4.07,0,1,100,100,100,100,100,100,-1,0,1,0,forest,3,wildfire,8.66,80.88
10,0.336,0.784,0.704,0.576,0.212,0.108,3.57,3.57,0.1,0,3.57,3.57,0,1,100,100,100,100,100,100,-1,0,1,0,forest,3,wildfire,8.67,80.91
10,0.451,0.776,0.584,0.408,0.22,0.132,1.87,1.87,0.1,0,1.87,1.87,0,1,100,100,100,38.21,100,100,3,0,1,0,forest,3,wildfire,8.67,80.74
10,0.341,0.776,0.672,0.568,0.212,0.108,5.1,5.1,0.1,0,5.1,5.1,0,1,100,100,100,100,100,100,-1,0,1,0,forest,3,wildfire,8.68,80.91
40,0.374,0.792,0.664,0.488,0.204,0.116,9.53,9.53,0.1,0,9.53,9.53,0,1,100,100,100,39.43,100,100,3,0,1,3,crop,1,agricultural_burn,8.68,80.75
40,0.353,0.808,0.704,0.512,0.2,0.108,7.67,10.73,0.2,-6.13,7.67,10.73,-6.13,2,100,100,100,40.52,100,100,3,1,2,3,crop,1,agricultural_burn,8.68,80.76
40,0.526,0.776,0.56,0.344,0.24,0.14,11.1,11.1,0.1,0,11.1,11.1,0,1,100,100,100,8.74,100,100,3,0,1,3,crop,1,agricultural_burn,8.71,80.42
40,0.23,0.808,0.752,0.656,0.18,0.084,3.47,3.47,0.1,0,3.47,3.47,0,1,100,30.94,100,24.41,100,100,3,0,1,3,crop,1,agricultural_burn,8.71,80.18
40,0.23,0.808,0.752,0.656,0.18,0.084,5.83,5.83,0.1,0,5.83,5.83,0,1,100,30.45,100,24.85,100,100,3,0,1,3,crop,1,agricultural_burn,8.72,80.18
20,0.799,0.544,0.232,0.128,0.32,0.252,6.73,6.73,0.1,0,6.73,6.73,0,1,100,3.96,100,5.99,100,100,1,0,1,2,shrubland,0,industrial_fire,8.72,77.91
10,0.547,0.672,0.424,0.248,0.22,0.148,6.5,6.5,0.1,0,6.5,6.5,0,1,100,3.36,100,7.95,100,100,6,0,1,0,forest,0,industrial_fire,8.74,77.76
30,0.334,0.808,0.728,0.568,0.208,0.104,6.61,6.61,0.1,0,6.61,6.61,0,1,100,100,100,100,100,100,-1,0,1,1,grassland,3,wildfire,8.79,81
10,0.396,0.76,0.648,0.464,0.208,0.116,5.75,5.75,0.1,0,5.75,5.75,0,1,100,100,100,25.87,100,100,3,0,1,0,forest,3,wildfire,8.81,80.55
30,0.35,0.776,0.64,0.48,0.188,0.1,24.52,24.52,0.1,0,24.52,24.52,0,1,100,100,100,100,100,100,-1,0,1,1,grassland,3,wildfire,8.81,80.97
10,0.314,0.792,0.696,0.504,0.176,0.092,3.18,3.18,0.1,0,3.18,3.18,0,1,100,48.27,100,19.39,100,100,3,0,1,0,forest,3,wildfire,8.81,80.39
30,0.384,0.728,0.576,0.4,0.18,0.096,12.43,12.43,0.1,0,12.43,12.43,0,1,100,100,100,100,100,100,-1,0,1,1,grassland,3,wildfire,8.81,80.98
10,0.242,0.816,0.768,0.624,0.176,0.088,3.09,3.09,0.1,0,3.09,3.09,0,1,100,100,100,35.21,100,100,3,0,1,0,forest,3,wildfire,8.85,80.63
30,0.29,0.808,0.744,0.544,0.176,0.088,9.01,9.01,0.1,0,9.01,9.01,0,1,100,100,100,100,100,100,-1,0,1,1,grassland,3,wildfire,8.86,80.88
10,0.278,0.832,0.744,0.576,0.18,0.084,5.16,5.16,0.1,0,5.16,5.16,0,1,100,100,100,47.62,100,100,3,0,1,0,forest,3,wildfire,8.88,80.75
40,0.408,0.776,0.544,0.36,0.18,0.104,4.02,4.02,0.1,0,4.02,4.02,0,1,100,27.81,100,34.77,100,100,6,0,1,3,crop,1,agricultural_burn,8.89,80.21
10,0.331,0.808,0.712,0.512,0.188,0.096,5.05,5.05,0.1,0,5.05,5.05,0,1,100,100,100,31.22,100,100,3,0,1,0,forest,3,wildfire,8.9,80.49
10,0.418,0.768,0.608,0.416,0.204,0.116,4.97,7.62,0.2,5.31,4.97,7.62,5.31,2,100,100,100,30.92,100,100,3,1,2,0,forest,3,wildfire,8.91,80.44
10,0.35,0.792,0.656,0.48,0.188,0.096,9.72,18.93,0.2,18.43,9.72,18.93,18.43,2,100,100,100,30.76,100,100,3,1,2,0,forest,3,wildfire,8.91,80.43
10,0.202,0.8,0.752,0.632,0.156,0.072,6.5,6.5,0.1,0,6.5,6.5,0,1,100,47.69,100,38.32,100,100,3,0,1,0,forest,3,wildfire,8.98,80.38
30,0.442,0.776,0.6,0.424,0.22,0.124,4.46,4.46,0.1,0,4.46,4.46,0,1,100,100,100,100,100,100,-1,0,1,1,grassland,3,wildfire,9,80.77
40,0.322,0.784,0.664,0.504,0.18,0.092,4.92,4.92,0.1,0,4.92,4.92,0,1,100,22.66,100,38.01,100,100,6,0,1,3,crop,1,agricultural_burn,9.02,80.11
40,0.607,0.608,0.304,0.136,0.216,0.164,10.62,10.62,0.1,0,10.62,10.62,0,1,100,0.52,100,11.91,100,100,1,0,1,3,crop,0,industrial_fire,9.03,77.87
30,0.197,0.816,0.768,0.616,0.148,0.068,5.85,5.85,0.1,0,5.85,5.85,0,1,100,100,100,38.41,100,100,3,0,1,1,grassland,3,wildfire,9.04,80.45
40,0.775,0.552,0.256,0.144,0.312,0.248,6.5,6.5,0.1,0,6.5,6.5,0,1,100,0.67,100,22.6,100,100,1,0,1,3,crop,0,industrial_fire,9.1,77.6
40,0.665,0.688,0.28,0.136,0.248,0.196,12.25,12.25,0.1,0,12.25,12.25,0,1,100,0.42,100,23.8,100,100,1,0,1,3,crop,0,industrial_fire,9.1,78.18
40,0.509,0.752,0.48,0.288,0.212,0.136,2.63,2.63,0.1,0,2.63,2.63,0,1,100,45.53,100,21.15,100,100,3,0,1,3,crop,1,agricultural_burn,9.14,80.28
30,0.42,0.744,0.6,0.4,0.2,0.116,7.74,7.74,0.1,0,7.74,7.74,0,1,100,100,100,100,100,100,-1,0,1,1,grassland,3,wildfire,9.15,80.68
40,0.353,0.752,0.608,0.44,0.176,0.092,7.29,7.29,0.1,0,7.29,7.29,0,1,100,35.61,100,22.59,100,100,3,0,1,3,crop,1,agricultural_burn,9.17,80.13
40,0.278,0.768,0.712,0.528,0.164,0.08,5.33,5.33,0.1,0,5.33,5.33,0,1,100,40.28,100,16.46,100,100,3,0,1,3,crop,1,agricultural_burn,9.19,80.31
10,0.228,0.816,0.76,0.648,0.176,0.08,3.09,3.09,0.1,0,3.09,3.09,0,1,100,27.68,100,18.97,100,100,3,0,1,0,forest,3,wildfire,9.31,80.43
30,0.612,0.576,0.256,0.176,0.232,0.184,15.33,15.33,0.1,0,15.33,15.33,0,1,100,4.43,100,2.28,100,100,3,0,1,1,grassland,2,mining_activity,9.34,77.68
10,0.372,0.768,0.632,0.48,0.2,0.112,2.3,2.3,0.1,0,2.3,2.3,0,1,11.84,3.39,100,5.84,100,18.27,6,0,1,0,forest,0,industrial_fire,9.34,76.6
40,0.528,0.728,0.44,0.256,0.212,0.14,5.75,5.75,0.1,0,5.75,5.75,0,1,100,22.8,100,20.24,100,100,3,0,1,3,crop,1,agricultural_burn,9.36,80.44
10,0.497,0.744,0.464,0.296,0.208,0.132,6.92,6.92,0.1,0,6.92,6.92,0,1,100,21.26,100,21.79,100,100,1,0,1,0,forest,3,wildfire,9.38,80.45
40,0.598,0.744,0.368,0.152,0.216,0.148,3.01,3.01,0.1,0,3.01,3.01,0,1,100,16.08,100,17.98,100,100,1,0,1,3,crop,1,agricultural_burn,9.41,80.4
30,0.653,0.712,0.328,0.168,0.252,0.188,2.38,2.38,0.1,0,2.38,2.38,0,1,100,19.65,100,24.92,100,100,1,0,1,1,grassland,3,wildfire,9.41,80.47
10,0.317,0.688,0.584,0.488,0.172,0.1,2.32,2.32,0.1,0,2.32,2.32,0,1,100,7.98,100,6.08,100,100,6,0,1,0,forest,3,wildfire,9.43,77.46
10,0.461,0.68,0.504,0.368,0.212,0.128,4.92,4.92,0.1,0,4.92,4.92,0,1,100,1.63,100,13.2,100,100,1,0,1,0,forest,0,industrial_fire,9.66,77.65
30,0.614,0.6,0.456,0.28,0.268,0.188,1.76,1.76,0.1,0,1.76,1.76,0,1,100,0.47,100,8.91,100,100,1,0,1,1,grassland,0,industrial_fire,9.73,77.27
60,0.55,0.744,0.44,0.256,0.224,0.152,5.6,5.6,0.1,0,5.6,5.6,0,1,100,6.23,100,12.57,100,100,6,0,1,4,other,1,agricultural_burn,9.77,78.37
40,0.552,0.728,0.456,0.336,0.252,0.164,2.42,3.64,0.2,2.44,2.42,3.64,2.44,2,100,4.87,100,11.17,100,100,1,1,2,3,crop,1,agricultural_burn,9.79,78.39
10,0.466,0.736,0.632,0.432,0.236,0.14,6.94,6.94,0.1,0,6.94,6.94,0,1,100,9.33,100,17.47,100,100,1,0,1,0,forest,3,wildfire,9.95,77.72
40,0.437,0.744,0.504,0.288,0.172,0.096,4.01,4.01,0.1,0,4.01,4.01,0,1,100,4.41,100,4.21,100,100,3,0,1,3,crop,1,agricultural_burn,10.04,78.15
10,0.583,0.472,0.288,0.176,0.216,0.14,29.4,29.4,0.1,0,29.4,29.4,0,1,100,1.92,100,2.75,100,100,1,0,1,0,forest,0,industrial_fire,10.04,77.58
20,0.566,0.56,0.48,0.384,0.276,0.168,3.9,3.9,0.1,0,3.9,3.9,0,1,100,12.82,100,14.33,100,100,6,0,1,2,shrubland,3,wildfire,10.27,78.85
40,0.533,0.704,0.472,0.296,0.228,0.144,4.79,4.79,0.1,0,4.79,4.79,0,1,100,1.49,100,23.23,100,100,1,0,1,3,crop,0,industrial_fire,10.29,77.86
20,0.578,0.672,0.472,0.28,0.248,0.168,2.22,2.22,0.1,0,2.22,2.22,0,1,100,5.05,100,6.32,100,100,6,0,1,2,shrubland,3,wildfire,10.66,78.48
40,0.61,0.64,0.408,0.216,0.244,0.16,3.35,3.35,0.1,0,3.35,3.35,0,1,100,4.38,100,7.91,100,100,6,0,1,3,crop,1,agricultural_burn,10.74,78.73
10,0.533,0.624,0.472,0.296,0.228,0.14,3.55,3.55,0.1,0,3.55,3.55,0,1,100,1.29,100,15.2,100,100,1,0,1,0,forest,0,industrial_fire,10.76,78.65
20,0.514,0.64,0.488,0.328,0.228,0.14,5.89,5.89,0.1,0,5.89,5.89,0,1,100,1.69,100,15.89,100,100,1,0,1,2,shrubland,0,industrial_fire,10.77,78.65
40,0.509,0.688,0.464,0.24,0.196,0.12,3.38,3.38,0.1,0,3.38,3.38,0,1,100,8.37,100,8.57,100,100,6,0,1,3,crop,1,agricultural_burn,10.85,78.79
30,0.583,0.64,0.52,0.392,0.288,0.192,2.29,2.29,0.1,0,2.29,2.29,0,1,100,4.69,100,6.43,100,100,6,0,1,1,grassland,3,wildfire,11.19,76.92
10,0.535,0.648,0.448,0.28,0.224,0.148,4.75,4.75,0.1,0,4.75,4.75,0,1,100,7.02,100,3.31,100,100,3,0,1,0,forest,2,mining_activity,11.46,79.21
20,0.547,0.616,0.4,0.248,0.22,0.144,3.95,3.95,0.1,0,3.95,3.95,0,1,100,6.75,100,4.09,100,100,3,0,1,2,shrubland,3,wildfire,11.46,79.24
40,0.554,0.688,0.52,0.32,0.248,0.156,3.2,3.2,0.1,0,3.2,3.2,0,1,100,1.05,100,32.61,100,100,1,0,1,3,crop,0,industrial_fire,11.47,77.2
10,0.511,0.696,0.536,0.296,0.216,0.14,2.1,2.1,0.1,0,2.1,2.1,0,1,100,6.25,100,13.74,100,100,6,0,1,0,forest,3,wildfire,11.63,78.61
40,0.485,0.712,0.496,0.28,0.196,0.116,1.34,1.34,0.1,0,1.34,1.34,0,1,100,6.61,100,2.81,100,100,3,0,1,3,crop,2,mining_activity,11.71,79.01
10,0.432,0.8,0.68,0.44,0.22,0.12,4.91,4.91,0.1,0,4.91,4.91,0,1,100,6,100,100,100,100,1,0,1,0,forest,3,wildfire,11.89,77.23
80,0.516,0.712,0.56,0.312,0.224,0.136,1.84,1.84,0.1,0,1.84,1.84,0,1,100,11.23,100,28.35,100,100,1,0,1,4,other,,unknown,12.05,79.33
10,0.506,0.608,0.472,0.304,0.216,0.14,3.57,3.57,0.1,0,3.57,3.57,0,1,100,2.14,100,10.41,100,100,6,0,1,0,forest,0,industrial_fire,12.24,79.08
20,0.605,0.712,0.448,0.248,0.252,0.168,26.13,26.13,0.1,0,26.13,26.13,0,1,100,7.14,100,12.18,100,100,1,0,1,2,shrubland,3,wildfire,12.35,79.23
40,0.569,0.648,0.456,0.272,0.24,0.148,4.96,4.96,0.1,0,4.96,4.96,0,1,100,4.6,100,14.88,100,100,1,0,1,3,crop,1,agricultural_burn,12.41,79.98
40,0.545,0.632,0.36,0.168,0.192,0.108,2.51,2.51,0.1,0,2.51,2.51,0,1,100,3.3,100,4.12,100,100,6,0,1,3,crop,0,industrial_fire,12.91,79.43
10,0.576,0.688,0.504,0.296,0.252,0.16,4.33,4.33,0.1,0,4.33,4.33,0,1,39.8,1.08,100,19.28,100,31.26,1,0,1,0,forest,0,industrial_fire,13.12,79.91
40,0.696,0.632,0.464,0.24,0.3,0.2,1.78,1.78,0.1,0,1.78,1.78,0,1,100,7.33,100,32.65,100,100,1,0,1,3,crop,1,agricultural_burn,13.59,78.22
20,0.713,0.52,0.32,0.176,0.288,0.2,5.55,5.55,0.1,0,5.55,5.55,0,1,100,1.52,100,13.54,100,100,1,0,1,2,shrubland,0,industrial_fire,14.35,77.21
40,0.713,0.336,0.216,0.152,0.28,0.212,2.53,2.53,0.1,0,2.53,2.53,0,1,100,2.43,100,4.35,100,100,6,0,1,3,crop,0,industrial_fire,14.47,78.26
40,0.641,0.504,0.232,0.128,0.232,0.176,1.97,1.97,0.1,0,1.97,1.97,0,1,100,2.47,100,11.15,100,100,6,0,1,3,crop,0,industrial_fire,17.77,75.84
40,0.559,0.584,0.352,0.192,0.208,0.148,3.37,3.37,0.1,0,3.37,3.37,0,1,100,9.14,100,38.2,100,100,1,0,1,3,crop,1,agricultural_burn,17.97,75.49
10,0.478,0.408,0.248,0.136,0.144,0.104,6.04,9.17,0.6,3.76,3.52,5.37,3.71,6,1.95,1.66,100,100,100,100,6,2,6,0,forest,0,industrial_fire,21.1,72.64
40,0.818,0.352,0.2,0.136,0.376,0.308,2.74,2.74,0.1,0,2.74,2.74,0,1,100,20.55,100,35.15,100,100,1,0,1,3,crop,1,agricultural_burn,25.59,72.63
